20160305,1008,01,20,34,35,37,42,,1. Devir,137,9.048,174.196,1.606.072,50 TL,4.936,30 TL,57,00 TL,8,20 TL
20160227,1007,02,03,16,23,33,44,ANKARA / ÇANKAYA - ANKARA / ÇANKAYA - İSTANBUL / SARIYER,3,203,12.022,209.210,541.501,80 TL,3.372,35 TL,43,45 TL,6,90 TL
20160220,1006,05,11,15,19,20,31,ANTALYA / KONYAALTI - İSTANBUL / ÜSKÜDAR - İZMİR / GAZİEMİR,3,222,12.739,217.161,543.017,90 TL,3.091,70 TL,40,55 TL,6,70 TL
20160213,1005,17,19,25,28,32,34,AYDIN / DİDİM,1,230,11.942,216.587,1.710.869,80 TL,3.132,70 TL,45,55 TL,7,05 TL
20160206,1004,01,08,09,22,24,26,İSTANBUL / KADIKÖY - İZMİR / GAZİEMİR,2,230,11.499,204.465,809.803,65 TL,2.967,00 TL,45,10 TL,7,05 TL
20160130,1003,17,36,38,41,43,47,İZMİR / KARŞIYAKA - KARAMAN / MERKEZ,2,226,11.564,203.289,1.615.201,10 TL,3.223,75 TL,47,35 TL,7,60 TL
20160123,1002,06,13,18,21,23,24,,1. Devir,217,12.022,214.117,1.501.317,69 TL,2.913,40 TL,39,85 TL,6,25 TL
20160116,1001,03,24,31,32,36,37,BALIKESİR / BANDIRMA,1,169,10.381,207.733,3.331.271,00 TL,4.400,60 TL,53,70 TL,7,60 TL
20160109,1000,14,15,30,34,40,41,,1. Devir,242,12.478,210.674,1.566.151,07 TL,2.725,35 TL,39,65 TL,6,65 TL
20160102,999,10,11,13,23,30,41,ANKARA / YENİMAHALLE - TEKİRDAĞ / ÇERKEZKÖY,2,179,10.266,180.426,658.902,40 TL,3.099,80 TL,41,15 TL,6,50 TL
20151226,998,13,23,24,33,41,46,AMASYA / MERZİFON,1,203,11.416,194.705,1.448.207,90 TL,3.006,35 TL,40,10 TL,6,65 TL
20151219,997,30,34,35,40,42,45,İZMİR / KONAK - KARAMAN / MERKEZ,2,193,9.361,172.906,737.687,75 TL,3.219,20 TL,50,40 TL,7,60 TL
20151212,996,04,05,09,16,22,33,İZMİR / BORNOVA,1,524,13.695,215.040,1.529.404,90 TL,1.229,55 TL,35,45 TL,6,35 TL
20151205,995,02,14,16,24,26,28,DENİZLİ / PAMUKKALE - İSTANBUL / ŞİŞLİ,2,195,10.450,198.414,1.634.183,00 TL,3.661,40 TL,52,00 TL,7,60 TL
20151128,994,07,13,16,18,21,49,,1. Devir,188,10.838,208.618,1.573.480,91 TL,3.525,70 TL,46,75 TL,6,70 TL
20151121,993,06,11,21,26,33,39,ANKARA / ÇANKAYA - BALIKESİR / MANYAS - HATAY / ANTAKYA,3,393,15.204,228.395,544.079,40 TL,1.749,30 TL,34,55 TL,6,35 TL
20151114,992,05,09,13,25,30,40,AYDIN / DİDİM - BURSA / OSMANGAZİ - İSTANBUL / ŞİŞLİ - İSTANBUL / ATAŞEHİR - KONYA / MERAM,5,413,16.709,266.637,1.025.495,00 TL,1.945,65 TL,36,80 TL,6,35 TL
20151107,991,01,02,22,24,26,29,,2. Devir,178,10.059,189.396,3.220.357,18 TL,4.018,55 TL,53,70 TL,8,00 TL
20151031,990,23,25,35,36,40,44,,1. Devir,170,9.635,183.199,1.522.213,59 TL,3.772,75 TL,50,50 TL,7,40 TL
20151024,989,05,10,22,35,38,40,ANTALYA / KUMLUCA,1,253,10.969,191.073,1.506.194,45 TL,2.507,30 TL,43,40 TL,7,05 TL
20151017,988,01,13,24,31,35,49,ANTALYA / SERİK - İSTANBUL / BEŞİKTAŞ - İSTANBUL / ŞİŞLİ,3,295,12.583,207.213,526.504,75 TL,2.255,40 TL,39,95 TL,6,80 TL
20151010,987,12,19,26,34,46,47,İSTANBUL / BAHÇELİEVLER,1,159,8.933,173.443,1.561.360,25 TL,4.136,50 TL,55,25 TL,8,05 TL
20151003,986,07,08,09,29,48,49,KOCAELİ / İZMİT,1,257,9.259,174.971,1.599.228,20 TL,2.620,75 TL,55,05 TL,8,15 TL
20150926,985,08,14,19,32,34,38,İSTANBUL / BAHÇELİEVLER - İSTANBUL / SULTANGAZİ - İZMİR / KONAK,3,284,12.880,230.229,2.330.954,90 TL,2.701,10 TL,45,10 TL,7,05 TL
20150919,984,04,14,15,23,34,46,,3. Devir,248,13.335,241.467,5.171.846,43 TL,3.258,20 TL,45,55 TL,7,10 TL
20150912,983,01,05,15,40,43,48,,2. Devir,165,9.680,193.458,3.253.532,97 TL,4.315,65 TL,55,45 TL,7,80 TL
20150905,982,09,13,15,26,31,37,,1. Devir,201,10.925,196.549,1.563.257,73 TL,3.276,25 TL,45,45 TL,7,10 TL
20150829,981,01,15,18,28,38,46,İSTANBUL / KÜÇÜKÇEKMECE - MUĞLA / BODRUM,2,204,9.975,197.786,1.593.950,10 TL,3.586,95 TL,55,15 TL,7,85 TL
20150822,980,04,15,25,39,42,44,,1. Devir,156,8.940,168.828,1.450.627,24 TL,3.915,60 TL,51,95 TL,7,65 TL
20150815,979,01,04,10,15,16,20,İSTANBUL / MALTEPE,1,201,10.242,172.356,1.407.138,55 TL,2.948,35 TL,43,45 TL,7,30 TL
20150808,978,08,19,24,27,28,34,KOCAELİ / İZMİT,1,155,8.980,168.722,1.413.956,85 TL,3.842,65 TL,50,60 TL,7,45 TL
20150801,977,20,31,36,40,41,49,İZMİR / KARABAĞLAR,1,122,9.032,172.583,1.403.141,90 TL,4.844,35 TL,49,50 TL,7,25 TL
20150725,976,02,32,34,39,42,47,BALIKESİR / EDREMİT - KIRŞEHİR / MERKEZ,2,172,9.504,181.236,1.396.247,20 TL,3.869,05 TL,52,50 TL,7,80 TL
20150718,975,01,18,22,24,32,42,,1. Devir,154,8.761,158.300,1.212.369,43 TL,3.317,30 TL,43,70 TL,6,85 TL
20150711,974,06,07,16,32,47,49,ADIYAMAN / MERKEZ - ANKARA / ETİMESGUT,2,199,11.045,213.529,2.429.887,80 TL,3.808,85 TL,52,20 TL,7,50 TL
20150704,973,02,04,20,22,26,29,,2. Devir,162,9.826,190.784,3.060.301,80 TL,4.222,80 TL,52,55 TL,7,60 TL
20150627,972,15,16,26,31,44,45,,1. Devir,153,8.654,168.389,1.435.846,37 TL,3.952,25 TL,52,95 TL,7,60 TL
20150620,971,02,15,16,27,38,49,İSTANBUL / SARIYER,1,192,10.076,190.023,4.761.208,80 TL,3.733,90 TL,53,50 TL,8,00 TL
20150613,970,15,23,26,27,33,44,,2. Devir,186,11.246,202.655,3.059.678,80 TL,3.563,40 TL,45,00 TL,6,90 TL
20150606,969,03,08,11,18,33,40,,1. Devir,222,11.505,195.692,1.486.237,67 TL,2.819,60 TL,41,55 TL,6,75 TL
20150530,968,02,12,13,19,23,47,ADANA / SEYHAN,1,155,9.718,192.041,3.051.411,25 TL,4.372,40 TL,53,10 TL,7,45 TL
20150523,967,01,11,26,27,42,44,,1. Devir,162,8.222,161.409,1.442.867,09 TL,3.750,80 TL,56,35 TL,7,95 TL
20150516,966,04,18,20,28,34,36,İSTANBUL / ZEYTİNBURNU,1,196,10.245,188.909,3.070.795,55 TL,3.456,65 TL,49,85 TL,7,60 TL
20150509,965,05,10,11,12,16,33,,1. Devir,164,10.767,193.533,1.462.575,90 TL,3.755,40 TL,43,10 TL,6,75 TL
20150502,964,06,16,26,32,38,44,ANKARA / ALTINDAĞ - HATAY / DEFNE - İSTANBUL / KADIKÖY - MUĞLA / KAVAKLIDERE,4,309,11.791,185.945,363.997,30 TL,1.985,40 TL,39,05 TL,7,00 TL
20150425,963,04,16,17,21,32,41,TEKİRDAĞ / ÇORLU - TUNCELİ / MERKEZ,2,315,13.180,217.746,753.634,95 TL,2.016,00 TL,36,80 TL,6,15 TL
20150418,962,01,03,18,24,34,38,İZMİR / KONAK,1,157,9.739,183.849,1.519.250,95 TL,4.076,70 TL,50,05 TL,7,35 TL
20150411,961,02,03,08,15,16,48,BALIKESİR / AYVALIK,1,142,9.146,185.712,1.528.438,75 TL,4.532,20 TL,53,05 TL,7,35 TL
20150404,960,12,14,15,30,31,41,ERZURUM / YAKUTİYE - İSTANBUL / KADIKÖY,2,218,11.087,199.704,758.701,20 TL,2.932,90 TL,44,05 TL,6,75 TL
20150328,959,13,30,37,40,45,46,İZMİR / KARABAĞLAR,1,178,11.485,186.216,1.577.557,15 TL,3.732,35 TL,43,85 TL,7,55 TL
20150321,958,04,09,21,22,33,41,ANKARA / ALTINDAĞ,1,256,13.161,224.348,1.554.825,40 TL,2.558,35 TL,37,30 TL,6,20 TL
20150314,957,07,08,19,24,29,41,İSTANBUL / FATİH,1,195,12.430,230.704,5.218.414,85 TL,4.100,00 TL,48,50 TL,7,35 TL
20150307,956,01,21,22,23,33,35,,2. Devir,203,10.895,209.822,3.319.608,01 TL,3.629,75 TL,50,85 TL,7,45 TL
20150228,955,06,20,22,38,42,44,,1. Devir,203,13.552,189.493,1.570.356,39 TL,3.260,45 TL,36,75 TL,7,40 TL
20150221,954,06,20,30,35,38,42,İSTANBUL / BAKIRKÖY,1,199,11.156,206.008,3.212.685,25 TL,3.535,25 TL,47,35 TL,7,25 TL
20150214,953,02,08,11,15,17,23,,1. Devir,274,12.205,206.150,1.542.322,29 TL,2.372,25 TL,40,60 TL,6,65 TL
20150207,952,04,07,17,19,30,47,İZMİR / KARŞIYAKA,1,216,12.624,230.800,5.184.387,55 TL,3.702,75 TL,47,60 TL,7,35 TL
20150131,951,04,05,11,17,47,49,,2. Devir,177,9.673,198.298,3.286.164,59 TL,4.083,15 TL,56,95 TL,7,70 TL
20150124,950,01,21,24,26,28,42,,1. Devir,258,9.548,178.309,1.569.725,49 TL,2.562,35 TL,52,40 TL,7,85 TL
20150117,949,02,19,30,39,42,49,ADANA / SEYHAN,1,181,8.930,173.425,1.551.122,15 TL,3.608,35 TL,54,90 TL,8,00 TL
20150110,948,01,02,16,17,29,44,İZMİR / BUCA,1,146,7.603,153.926,1.457.098,95 TL,4.203,25 TL,60,90 TL,8,45 TL
20150103,947,02,04,05,24,43,47,BURSA / İNEGÖL,1,139,8.038,163.649,1.504.318,05 TL,4.557,00 TL,59,60 TL,8,20 TL
20141227,946,24,32,37,38,42,47,İSTANBUL / GÜNGÖREN,1,197,10.326,193.523,3.119.689,60 TL,3.435,70 TL,49,65 TL,7,40 TL
20141220,945,02,09,35,38,39,49,,1. Devir,134,8.664,166.980,1.512.897,38 TL,4.755,05 TL,55,25 TL,8,10 TL
20141213,944,02,03,22,33,46,48,AYDIN / EFELER,1,124,8.990,174.696,1.536.079,45 TL,5.218,95 TL,54,25 TL,7,85 TL
20141206,943,22,25,27,36,39,43,ANKARA / ÇANKAYA,1,216,10.818,194.824,1.603.639,30 TL,3.127,30 TL,47,05 TL,7,35 TL
20141129,942,07,15,21,27,39,46,ANKARA / KEÇİÖREN - GAZİANTEP / ŞEHİTKAMİL,2,276,11.773,204.345,807.564,20 TL,2.464,00 TL,43,70 TL,7,05 TL
20141122,941,05,22,29,32,46,47,BURSA / GEMLİK - TEKİRDAĞ / SÜLEYMANPAŞA,2,181,9.798,188.569,803.546,75 TL,3.740,40 TL,52,25 TL,7,60 TL
20141115,940,15,17,18,19,38,39,İZMİR / NARLIDERE,1,173,9.304,182.385,1.633.837,65 TL,3.976,55 TL,55,75 TL,8,00 TL
20141108,939,02,12,17,25,26,40,İSTANBUL / KÜÇÜKÇEKMECE,1,191,10.962,201.956,1.615.867,10 TL,3.562,80 TL,46,70 TL,7,15 TL
20141101,938,01,12,20,34,42,47,İSTANBUL / ŞİŞLİ - SAKARYA / ADAPAZARI,2,179,10.870,203.332,1.661.621,40 TL,4.085,30 TL,51,15 TL,7,60 TL
20141025,937,11,18,30,32,44,45,,1. Devir,177,9.970,184.438,1.587.130,04 TL,3.777,45 TL,51,15 TL,7,65 TL
20141018,936,08,17,21,39,41,47,KONYA / ÇUMRA,1,239,12.185,213.100,3.229.836,40 TL,2.970,75 TL,44,20 TL,7,05 TL
20141011,935,03,28,37,38,44,47,,1. Devir,145,8.423,160.949,1.543.767,60 TL,4.485,10 TL,58,45 TL,8,55 TL
20141004,934,10,12,24,33,42,47,BALIKESİR / AYVALIK,1,165,9.420,160.900,1.284.743,75 TL,3.279,75 TL,43,80 TL,7,10 TL
20140927,933,03,09,20,27,45,48,İSTANBUL / BEŞİKTAŞ,1,260,10.607,187.182,1.551.727,75 TL,2.513,05 TL,46,50 TL,7,40 TL
20140920,932,04,09,14,17,31,42,İSTANBUL / BEŞİKTAŞ - ZONGULDAK / MERKEZ,2,264,12.411,213.547,800.686,70 TL,2.554,45 TL,40,90 TL,6,70 TL
20140913,931,07,08,22,24,25,49,KOCAELİ / GEBZE,1,202,11.452,220.099,3.560.707,65 TL,3.828,45 TL,50,80 TL,7,45 TL
20140906,930,02,23,27,30,40,46,,1. Devir,189,10.947,197.950,1.725.144,04 TL,3.844,80 TL,50,60 TL,7,75 TL
20140830,929,07,20,29,37,38,43,ESKİŞEHİR / TEPEBAŞI,1,210,13.196,253.308,7.263.701,60 TL,4.476,45 TL,54,10 TL,7,85 TL
20140823,928,02,04,09,25,26,46,,3. Devir,191,10.241,207.037,5.031.245,81 TL,4.229,60 TL,60,00 TL,8,25 TL
20140816,927,09,17,18,21,24,46,,2. Devir,221,11.575,208.919,3.112.621,13 TL,3.087,45 TL,44,90 TL,6,90 TL
20140809,926,03,07,19,40,42,43,,1. Devir,164,8.464,170.916,1.492.356,85 TL,3.833,00 TL,55,90 TL,7,80 TL
20140802,925,01,03,07,29,32,45,MUĞLA / KÖYCEĞİZ,1,203,10.083,200.343,4.740.905,55 TL,3.508,20 TL,53,90 TL,7,50 TL
20140726,924,01,16,20,22,39,47,,2. Devir,175,9.680,183.568,3.050.374,31 TL,3.894,40 TL,53,45 TL,7,85 TL
20140719,923,02,03,08,21,28,39,,1. Devir,187,9.658,178.452,1.432.343,98 TL,3.225,95 TL,47,40 TL,7,15 TL
20140712,922,06,10,14,18,26,33,İSTANBUL / KARTAL,1,250,10.780,181.182,1.413.028,70 TL,2.380,40 TL,41,85 TL,6,95 TL
20140705,921,17,22,35,36,37,48,ADANA / ÇUKUROVA,1,227,10.094,187.478,2.930.805,45 TL,2.941,10 TL,49,85 TL,7,55 TL
20140628,920,01,10,25,27,31,42,,1. Devir,204,8.600,159.244,1.345.658,09 TL,2.777,90 TL,49,60 TL,7,55 TL
20140621,919,04,12,14,18,40,49,ANTALYA / KONYAALTI,1,175,10.211,196.600,3.045.747,95 TL,3.851,50 TL,50,15 TL,7,25 TL
20140614,918,07,22,25,27,42,49,,1. Devir,157,9.746,179.335,1.445.184,86 TL,3.876,80 TL,47,00 TL,7,20 TL
20140607,917,04,15,27,30,32,43,SAKARYA / AKYAZI,1,299,10.995,189.480,1.552.095,95 TL,2.186,65 TL,45,05 TL,7,30 TL
20140531,916,05,16,17,22,31,36,İZMİR / BORNOVA,1,198,11.240,202.054,1.511.051,05 TL,3.215,70 TL,43,15 TL,6,65 TL
20140524,915,09,17,18,20,37,41,BURSA / NİLÜFER - DİYARBAKIR / YENİŞEHİR - İZMİR / BORNOVA - KOCAELİ / İZMİT - SAMSUN / ÇARŞAMBA,5,229,12.141,235.971,1.020.250,85 TL,3.491,70 TL,50,35 TL,7,15 TL
20140517,914,02,03,24,29,30,48,,2. Devir,165,9.501,186.664,3.202.414,87 TL,4.202,10 TL,55,45 TL,7,85 TL
20140510,913,04,16,20,26,38,43,,1. Devir,229,10.526,184.697,1.556.460,57 TL,2.863,95 TL,47,35 TL,7,50 TL
20140503,912,11,12,18,19,31,32,SAKARYA / SAPANCA,1,200,11.124,217.161,3.395.707,80 TL,3.655,40 TL,49,25 TL,7,15 TL
20140426,911,22,24,25,28,30,43,,1. Devir,152,9.479,190.787,1.660.172,84 TL,4.600,45 TL,56,00 TL,7,75 TL
20140419,910,09,12,19,25,26,41,ANTALYA / ALANYA - İSTANBUL / ATAŞEHİR - SAMSUN / İLKADIM,3,246,13.385,248.794,480.566,10 TL,2.468,15 TL,34,65 TL,5,15 TL
20140412,909,03,06,23,30,35,49,BURDUR / BUCAK,1,285,12.926,235.682,1.434.852,25 TL,2.120,50 TL,35,90 TL,5,40 TL
20140405,908,01,07,08,21,42,45,ADANA / KOZAN - ESKİŞEHİR / ODUNPAZARI - İSTANBUL / KÜÇÜKÇEKMECE,3,223,12.666,253.775,987.250,50 TL,2.993,85 TL,40,20 TL,5,55 TL
20140329,907,04,21,26,31,32,45,,1. Devir,196,11.354,222.472,1.377.227,43 TL,2.959,60 TL,39,05 TL,5,50 TL
20140322,906,02,08,27,32,35,37,İSTANBUL / BAYRAMPAŞA,1,190,11.054,212.935,1.434.674,10 TL,3.181,15 TL,41,50 TL,6,00 TL
20140315,905,01,04,05,09,38,48,AYDIN / MERKEZ - GİRESUN / ESPİYE,2,193,11.332,223.775,725.392,05 TL,3.167,55 TL,40,40 TL,5,80 TL
20140308,904,05,07,14,27,43,45,ADANA / SEYHAN - ANKARA / ALTINDAĞ,2,594,13.349,242.928,727.537,60 TL,1.032,20 TL,34,55 TL,5,35 TL
20140301,903,05,18,23,29,38,41,İSTANBUL / KAĞITHANE,1,306,15.395,263.159,1.493.025,25 TL,2.055,55 TL,31,05 TL,5,05 TL
20140222,902,05,07,14,22,46,48,İSTANBUL / EYÜP,1,246,16.724,301.921,4.869.204,15 TL,3.076,45 TL,34,40 TL,5,30 TL
20140215,901,11,12,20,28,37,49,,2. Devir,285,12.960,236.314,3.071.977,62 TL,2.385,70 TL,39,55 TL,6,10 TL
20140208,900,10,12,18,24,26,37,,1. Devir,205,12.018,228.843,1.457.581,27 TL,2.995,55 TL,39,20 TL,5,65 TL
20140201,899,05,14,20,37,38,47,İZMİR / ÇİĞLİ - ŞANLIURFA / SİVEREK,2,238,11.828,222.972,710.311,70 TL,2.515,20 TL,37,90 TL,5,70 TL
20140125,898,02,03,06,13,33,41,İZMİR / KARŞIYAKA - TEKİRDAĞ / ÇORLU,2,320,19.330,268.379,736.365,65 TL,1.940,55 TL,24,15 TL,4,90 TL
20140118,897,20,25,30,36,42,46,İSTANBUL / FATİH - İSTANBUL / BAYRAMPAŞA,2,233,12.651,229.603,753.772,50 TL,2.725,80 TL,38,05 TL,5,85 TL
20140111,896,01,05,16,28,32,36,MALATYA / MERKEZ,1,247,12.655,235.730,1.498.699,05 TL,2.555,45 TL,38,10 TL,5,65 TL
20140104,895,01,03,08,15,17,45,AYDIN / KUŞADASI,1,202,12.838,246.417,1.515.797,10 TL,3.160,05 TL,37,35 TL,5,50 TL
20131228,894,02,03,04,18,33,36,İSTANBUL / BAŞAKŞEHİR,1,218,13.936,288.074,6.718.017,85 TL,3.631,20 TL,43,35 TL,5,80 TL
20131221,893,01,03,10,17,26,49,,3. Devir,225,13.954,264.919,4.838.512,03 TL,3.212,10 TL,39,70 TL,5,75 TL
20131214,892,01,11,18,26,42,47,,2. Devir,214,12.162,231.575,3.122.383,17 TL,3.104,45 TL,41,85 TL,6,05 TL
20131207,891,01,03,30,38,40,47,,1. Devir,172,11.246,227.115,1.544.545,66 TL,3.782,55 TL,44,05 TL,6,05 TL
20131130,890,02,03,09,11,17,22,MUĞLA / BODRUM - TRABZON / MERKEZ,2,324,16.839,288.788,788.806,80 TL,2.051,85 TL,30,20 TL,4,85 TL
20131123,889,04,07,22,23,40,41,İSTANBUL / BAYRAMPAŞA,1,369,16.153,288.714,1.569.475,00 TL,1.792,15 TL,30,90 TL,4,85 TL
20131116,888,05,06,13,34,38,42,ISPARTA / MERKEZ,1,273,14.499,263.520,1.541.049,10 TL,2.376,90 TL,34,15 TL,5,20 TL
20131109,887,08,15,16,19,43,44,İZMİR / BUCA,1,210,12.673,247.900,3.122.095,95 TL,3.328,50 TL,42,10 TL,5,95 TL
20131102,886,04,13,28,32,38,49,,1. Devir,254,12.928,241.529,1.462.629,79 TL,2.425,40 TL,36,05 TL,5,40 TL
20131026,885,02,05,11,12,26,41,ANKARA / KEÇİÖREN,1,207,12.811,242.049,1.458.551,25 TL,2.969,05 TL,36,70 TL,5,35 TL
20131019,884,13,22,23,31,35,42,İZMİR / KONAK,1,295,15.909,261.927,1.331.373,45 TL,1.901,15 TL,27,20 TL,4,50 TL
20131012,883,03,12,16,25,31,42,İSTANBUL / ŞİŞLİ - İZMİR / KARŞIYAKA,2,440,17.650,276.361,763.159,25 TL,1.460,95 TL,27,95 TL,4,90 TL
20131005,882,10,13,16,17,33,48,BURSA / GEMLİK - İZMİR / KONAK,2,197,11.862,232.906,714.479,90 TL,3.055,20 TL,38,80 TL,5,45 TL
20130928,881,08,13,20,21,28,49,ANTALYA / KAŞ,1,219,12.105,229.239,1.459.964,55 TL,2.807,05 TL,39,00 TL,5,65 TL
20130921,880,14,25,35,40,41,45,İSTANBUL / BEYOĞLU - İSTANBUL / BAĞCILAR,2,300,15.706,277.446,1.528.667,75 TL,2.299,75 TL,33,55 TL,5,25 TL
20130914,879,01,02,07,13,24,49,,1. Devir,248,12.974,234.543,1.418.754,03 TL,2.408,95 TL,34,75 TL,5,40 TL
20130907,878,12,16,25,28,32,43,BURSA / OSMANGAZİ - DENİZLİ / HONAZ - İSTANBUL / BAHÇELİEVLER,3,347,15.240,251.060,476.268,40 TL,1.735,85 TL,30,25 TL,5,05 TL
20130831,877,17,25,29,30,46,48,İSTANBUL / ATAŞEHİR,1,161,10.512,204.965,1.375.944,00 TL,3.599,05 TL,41,45 TL,6,00 TL
20130824,876,03,06,14,25,38,39,KAYSERİ / MELİKGAZİ,1,200,12.155,228.473,1.400.216,65 TL,2.948,15 TL,37,00 TL,5,45 TL
20130817,875,03,05,12,19,20,33,İSTANBUL / KADIKÖY,1,313,15.444,270.032,2.688.577,50 TL,2.066,40 TL,32,05 TL,5,05 TL
20130810,874,01,06,12,29,43,48,,1. Devir,180,9.049,169.195,1.152.976,38 TL,2.697,90 TL,41,10 TL,6,05 TL
20130803,873,09,13,25,30,35,47,İZMİR / BORNOVA - MANİSA / MERKEZ - ORDU / ÜNYE,3,322,13.915,229.870,460.420,55 TL,1.807,50 TL,31,75 TL,5,35 TL
20130727,872,14,21,25,26,32,43,ANKARA / ÇANKAYA,1,480,17.277,258.372,1.378.092,20 TL,1.209,55 TL,25,50 TL,4,75 TL
20130720,871,07,14,26,43,45,46,ANKARA / KEÇİÖREN - İSTANBUL / BEYOĞLU,2,215,10.688,202.435,682.542,15 TL,2.674,10 TL,40,95 TL,6,00 TL
20130713,870,01,16,27,35,36,49,İSTANBUL / ÜMRANİYE,1,195,10.492,197.123,1.291.189,65 TL,2.788,65 TL,39,05 TL,5,85 TL
20130706,869,7,15,21,30,34,40,ADANA / YÜREĞİR - ANKARA / YENİMAHALLE - İSTANBUL / BAYRAMPAŞA - İZMİR / BERGAMA - MUĞLA / MİLAS,5,410,16.537,260.323,275.770,65 TL,1.417,85 TL,26,90 TL,4,70 TL
20130629,868,5,14,16,17,35,39,BALIKESİR / AYVALIK - İSTANBUL / KADIKÖY - İSTANBUL / BAHÇELİEVLER,3,190,12.000,229.410,443.436,65 TL,2.950,75 TL,35,70 TL,5,15 TL
20130622,867,1,7,25,42,43,49,ÇANAKKALE / MERKEZ,1,220,11.041,203.172,1.363.177,70 TL,2.611,30 TL,39,00 TL,6,00 TL
20130615,866,8,9,10,11,21,38,MERSİN / AKDENİZ - İSTANBUL / BAĞCILAR - KAHRAMANMARAŞ / ELBİSTAN,3,216,13.097,234.492,462.230,50 TL,2.704,30 TL,34,15 TL,5,25 TL
20130608,865,8,16,29,30,31,32,İSTANBUL / KADIKÖY,1,218,12.318,224.365,1.395.362,90 TL,2.697,00 TL,36,00 TL,5,55 TL
20130601,864,9,23,36,37,38,42,İSTANBUL / BEYOĞLU - İSTANBUL / MALTEPE - YALOVA / ÇINARCIK,3,221,11.666,216.276,448.675,95 TL,2.565,95 TL,36,75 TL,5,55 TL
20130525,863,7,14,16,17,36,48,BALIKESİR / AYVALIK,1,205,11.500,225.147,1.412.266,90 TL,2.901,90 TL,39,00 TL,5,60 TL
20130518,862,10,18,34,39,44,49,HATAY / ANTAKYA - İSTANBUL / ESENYURT,2,224,11.943,217.803,714.761,90 TL,2.687,50 TL,38,20 TL,5,85 TL
20130511,861,4,14,15,20,27,43,İSTANBUL / PENDİK,1,219,12.368,232.877,1.456.251,30 TL,2.801,50 TL,38,00 TL,5,55 TL
20130504,860,1,19,26,30,31,48,İZMİR / BORNOVA,1,194,10.804,210.667,1.464.205,75 TL,3.178,55 TL,43,15 TL,6,20 TL
20130427,859,11,40,42,45,47,48,ESKİŞEHİR / ODUNPAZARI,1,201,11.363,215.637,1.491.259,60 TL,3.124,30 TL,42,15 TL,6,15 TL
20130420,858,9,10,38,40,46,48,İSTANBUL / KADIKÖY,1,209,13.059,256.970,3.281.523,85 TL,3.526,85 TL,43,05 TL,6,05 TL
20130413,857,9,13,14,16,24,49,,1. Devir,203,12.728,251.901,1.532.299,98 TL,3.178,85 TL,38,85 TL,5,40 TL
20130406,856,1,21,24,28,42,48,İSTANBUL / BAHÇELİEVLER - İZMİR / KARŞIYAKA,2,318,16.149,300.627,2.659.196,95 TL,2.572,35 TL,38,55 TL,5,75 TL
20130330,855,3,18,19,25,44,45,,2. Devir,241,13.286,262.026,3.376.001,13 TL,3.108,55 TL,42,65 TL,6,05 TL
20130323,854,18,20,22,25,47,49,,1. Devir,186,11.439,233.036,1.597.917,95 TL,3.618,95 TL,44,80 TL,6,10 TL
20130316,853,2,3,6,40,44,47,ANKARA / YENİMAHALLE - İZMİR / KONAK,2,168,10.013,214.331,780.588,25 TL,3.913,00 TL,49,60 TL,6,50 TL
20130309,852,19,20,21,40,41,45,ANKARA / YENİMAHALLE,1,296,13.682,262.144,3.314.040,75 TL,2.491,35 TL,40,85 TL,5,95 TL
20130302,851,12,23,34,36,37,46,,Devir,244,13.990,250.759,1.563.523,36 TL,2.698,55 TL,35,80 TL,5,55 TL
20130223,850,9,11,14,21,26,35,MUĞLA / MİLAS,1,345,16.286,279.610,1.537.173,45 TL,1.877,40 TL,30,10 TL,4,90 TL
20130216,849,1,9,15,20,32,33,SİİRT / MERKEZ,1,259,13.966,260.318,1.524.248,35 TL,2.480,15 TL,35,15 TL,5,20 TL
20130209,848,7,15,16,18,31,41,ANKARA / ÇANKAYA,1,251,14.022,272.224,1.544.109,05 TL,2.590,85 TL,35,25 TL,5,05 TL
20130202,847,10,11,12,20,23,30,İZMİR / KARŞIYAKA,1,329,16.429,278.596,1.550.125,65 TL,1.985,15 TL,30,25 TL,4,95 TL
20130126,846,21,24,26,36,40,48,İSTANBUL / MALTEPE,1,246,15.892,310.390,5.077.955,45 TL,3.172,60 TL,37,60 TL,5,30 TL
20130119,845,3,15,24,27,28,30,,2. Devir,270,15.030,273.487,3.225.104,67 TL,2.634,10 TL,35,90 TL,5,50 TL
20130112,844,7,11,18,30,32,41,,1. Devir,284,15.838,272.530,1.536.573,45 TL,2.278,40 TL,31,40 TL,5,00 TL
20130105,843,17,23,35,39,40,48,ADANA / CEYHAN - DİYARBAKIR / SUR,2,349,18.634,319.187,2.479.440,90 TL,2.248,20 TL,31,80 TL,5,20 TL
20121229,842,6,22,29,35,41,43,,2. Devir,315,15.916,280.494,3.097.510,93 TL,2.237,15 TL,33,75 TL,5,30 TL
20121222,841,1,9,22,29,32,35,,1. Devir,217,12.326,234.957,1.425.188,00 TL,2.767,05 TL,37,00 TL,5,40 TL
20121215,840,6,17,21,33,35,39,İSTANBUL / KADIKÖY - SAKARYA / AKYAZI,2,412,17.120,270.885,737.101,10 TL,1.508,50 TL,27,45 TL,4,85 TL
20121208,839,23,25,28,30,31,37,İSTANBUL / KARTAL,1,239,12.405,250.657,3.231.252,40 TL,2.928,50 TL,42,95 TL,5,90 TL
